1,4.314337748344371,6.698685971519342
2,7.033382642998028,6.6937596977556755
3,4.3276285240464345,6.751014245457341
4,7.454794520547945,6.681880606044401
5,4.604963600264726,6.74889440984882
6,4.4728987425546,6.751201120113549
7,4.530267945749256,6.777313922943444
8,5.705224867724867,6.801698593500359
9,4.937019867549669,6.7781877295136175
10,4.571811858231203,6.757271677343536
11,4.650082808877111,6.74781397940831
12,4.768389662027833,6.792790526976379
13,4.629834437086092,6.759156402919279
14,4.932913907284768,6.784392050367921
15,4.6328476821192055,6.717874645284313
16,4.713878767803909,6.727130776009732
17,4.6520212060967525,6.7061841219320995
18,4.629437086092715,6.731135025792818
19,4.6792909211398275,6.719583300248783
20,4.632438701126574,6.729604664318002
21,5.100397219463754,6.730921188207306
22,5.123948327260682,6.664621155436922
23,4.678462557985421,6.665218945782904
24,4.6320079522862825,6.679022971204455
25,4.847185430463576,6.717609477386817
26,4.891685988737993,6.707483272361276
27,4.790857899966876,6.699457232785831
28,4.737715231788079,6.703543558790022
29,4.713095238095238,6.685696997547441
30,4.861283917935142,6.685350535843871
31,4.5752150893448045,6.720756970550028
32,4.7749171636845595,6.711453773814054
33,4.661497680583167,6.7312503000958195
34,4.837077534791253,6.728020435911278
35,4.773335541570057,6.697748278336494
36,5.07906746031746,6.723895624382559
37,5.003560830860534,6.7157793238555055
38,6.934968719130721,6.64956040008159
39,7.7209093926319285,6.029212009022946
40,6.532915567282322,6.6432113546138485
41,6.322998352553542,6.7377582131952805
42,6.949719564500165,6.703114418602102
